mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.9692866452701385,4.059734011025199,6.0,0.0,1.59,0.862,0.99,0.7260000000000001,0.6756666666666666,6.166666666666666,0.17016666666666666,0.91,0.15896932691437482,1
