mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
0.9558819198044114,4.192164792456084,6.0,0.0,0.25,0.84,0.95,0.75,0.74,0.0,-0.0025,0.0
