mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.1021361817236288,4.106282155088908,6.0,0.0,0.35,0.8433333333333333,0.95,0.75,0.77,0.0,0.051500000000000004,0.0
