mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
0.9256201677853076,4.1843578963765085,6.0,0.0,0.09,0.84,0.95,0.752,0.76,0.0,0.08166666666666667,0.0
