mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.1219617956024754,4.135662452342158,6.0,0.0,0.57,0.8593333333333335,0.9675,0.7630000000000001,0.8033333333333332,0.0,0.0,0.0
