mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.1846513922322381,3.98921912267081,6.0,0.0,0.06,0.8643333333333334,0.95,0.759,0.74,0.0,0.022333333333333334,0.0
