seed,mean_return,std_return,mean_length,std_length
1,3488.706007855363,51.48135886240358,1000.0,0.0
2,4247.664573347079,72.0021043614208,1000.0,0.0
3,3589.620874367075,20.020795824914657,1000.0,0.0
