mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
1.2196690860356336,3.952101564751052,6.0,0.0,2.61,0.0675,0.0,0.08533333333333333,0.6578333333333333,8.333333333333332,-0.04233333333333334,1.07,-0.03723260752264329,1
