seed,mean_return,std_return,mean_length,std_length
1,34.09436640689989,13.705321823738762,86.9,19.43424812026439
2,15.457347249413166,6.987998437320741,55.9,17.56957597667058
3,14.933442204280862,5.462810669414672,52.8,19.62039754948915
