seed,mean_return,std_return,mean_length,std_length
1,215.38779626959504,1.5361234311234306,93.412,0.6798941094023392
2,156.17008087205025,2.0897264004129847,78.233,0.876761655183437
3,174.39238872738346,5.20816237522848,79.613,1.4943998795503164
