mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
-0.010030661240199858,5.024661482116814,6.0,0.0,0.14,0.0,0.0,0.0,0.56,10.666666666666664,0.11999999999999994,0.33,0.11699080162794004,1
