mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.5818489477857576,3.6637830182615447,6.0,0.0,1.14,0.8836666666666666,0.9625,0.7628333333333335,0.7075,0.0,-0.057833333333333334,0.0
