Timesteps,episode_reward
1000,17126.0
2000,17126.0
3000,17126.0
4000,17133.0
5000,17119.0
6000,17105.0
7000,17133.0
8000,17126.0
9000,17133.0
10000,17133.0
11000,17133.0
12000,17140.0
13000,17140.0
14000,17140.0
15000,17140.0
16000,17126.0
17000,17140.0
18000,17133.0
19000,17140.0
20000,17119.0
