mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.09531910056026867,5.148563334933516,6.0,0.0,0.18,0.01,0.0,0.0,0.65,5.333333333333334,0.1273333333333334,0.14,0.16079573016808063,1
