seed,mean_return,std_return,mean_length,std_length
1,3680.4787859633334,79.30022208625036,1000.0,0.0
2,3769.4797858860643,112.91872079849554,1000.0,0.0
3,3718.9024799443287,105.74096457265284,1000.0,0.0
