mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
1.0223520729821354,4.371462187306192,6.0,0.0,0.15,0.030833333333333334,0.0,0.06266666666666668,0.6620000000000001,6.999999999999999,0.14183333333333334,1.13,0.4516556218946407,1
