seed,mean_return,std_return,mean_length,std_length
1,-696.4650156970154,122.05368048057603,1000.0,0.0
2,-576.1563964437627,116.70723663040052,1000.0,0.0
3,-765.0627873265837,77.32793039233788,1000.0,0.0
