mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.9753976035623867,4.48403272432609,6.0,0.0,1.94,0.8735,0.9858333333333333,0.8545,0.7210000000000001,8.999999999999998,-0.05983333333333335,1.11,0.030869281068715976,1
