mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
1.6432188196108377,3.6623226336000934,6.0,0.0,1.43,0.0635,0.0,0.0925,0.6955,6.333333333333332,-0.06533333333333335,0.17,0.32646564588325133,1
