mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
1.6725264762149814,3.591886594828028,6.0,0.0,1.05,0.06,0.0,0.04633333333333333,0.6553333333333333,6.333333333333332,-0.059333333333333335,0.26,0.40502460953116104,1
