mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.2087919251780135,3.902695763832543,6.0,0.0,0.09,0.8955,0.9666666666666666,0.8379999999999999,0.8083333333333332,0.0,-0.12866666666666668,0.0
