mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.6356734273781768,3.5935054569278613,6.0,0.0,1.22,0.04,0.0225,0.06466666666666668,0.6703333333333333,7.666666666666665,-0.10350000000000004,-0.01
