mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
4.053800316952748,4.615603758954285,6.0,0.0,0.034,0.0,0.0,0.0,0.0,7.788888888888891,0.005422222222222224,0.006
