mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
1.234159128643075,3.960330533011918,6.0,0.0,0.12,0.059,0.0,0.10933333333333334,0.7060000000000001,6.166666666666666,-0.08533333333333332,0.83,0.4618477385929225,1
