seed,mean_return,std_return,mean_length,std_length
1,117.95847286357237,66.8374059485667,221.508,34.61788462630263
2,-12.754639565063197,15.532959426709914,138.263,12.899605846691596
3,-26.137016471980676,7.511392835062012,85.965,3.698617985139855
