seed,mean_return,std_return,mean_length,std_length
1,133.59365054982692,91.04502898053262,225.289,39.09820301497244
2,-22.143115060553836,12.736869103257314,131.4,13.411860422775058
3,-7.814618559490555,0.7120904109020926,74.922,0.5584944046272978
