mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.2185280723925798,0,6,0,0.35,0.0,0.0,0.005,0.6575,7.833333333333332,-0.060666666666666674,0.02
