mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.1508363295399737,0,6,0,0.7623762376237624,0.0,0.0,0.0049504950495049506,0.641914191419142,7.755775577557755,-0.008910891089108915,0.019801980198019802
