mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
-37.89590020816773,0,6,0,0.006666666666666666,0.0,0.0,0.01,0.89,7.833333333333332,-0.008,0.04
