mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.9032104642355838,4.1037904345847105,6.0,0.0,1.81,0.033,0.0,0.012,0.6273333333333333,8.666666666666664,0.009999999999999998,0.46,0.03742980593734174,1
