mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.9303738353901643,4.017621402224771,6.0,0.0,1.82,0.02,0.0,0.015,0.6041666666666666,8.499999999999998,0.01633333333333333,0.44,0.04084548395038255,1
