mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.8605567127524768,4.448985477982985,6.0,0.0,0.15,0.01,0.0,0.032,0.65,6.666666666666666,0.165,0.33,0.407667013825743,1
