mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
1.7719011512234266,3.5498857373237716,6.0,0.0,0.03,0.847,0.99,0.7108333333333334,0.7440000000000001,0.0,-0.07683333333333334,0.0,0.651320345367028,1
