mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.9307810502040761,4.0036340996246675,6.0,0.0,3.28,0.029500000000000002,0.0,0.04316666666666667,0.5698333333333333,10.166666666666666,0.32299999999999995,1.43,-0.16589901827211057,1
