mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.0690061006183837,4.117565142276226,6.0,0.0,0.22,0.0,0.0,0.0025,0.6578333333333333,7.166666666666666,0.03283333333333334,0.32
