mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.31679970484943,3.883801453584593,6.0,0.0,0.39,0.017333333333333333,0.0,0.0075,0.6456666666666666,7.166666666666666,0.038,0.76
