mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.0234234306608618,4.10287545882421,6.0,0.0,0.12,0.02916666666666667,0.0,0.023166666666666665,0.6575,8.999999999999998,0.08649999999999997,1.24
