mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.2356581900106639,4.680940444073521,6.0,0.0,0.29,0.87,0.96,0.759,0.82,0.0,0.03016666666666667,0.0,0.18574745700319917,1
