mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,mean_super
1.1500459242742684,3.9272035078137053,6.0,0.0,0.57,0.005,0.0,0.015,0.619,7.333333333333332,0.139,0.67
