mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.014423928178161462,4.966174601984454,6.0,0.0,1.21,0.011833333333333333,0.0,0.0,0.5881666666666667,10.833333333333332,0.28983333333333333,0.91,-0.03308948821321821,1
