seed,mean_return,std_return,mean_length,std_length
1,16.83393094054424,2.0550484138924148,60.51,0.6402343321003645
2,15.430845751043243,6.093113643046952,70.031,2.7360626820305125
3,741.4978620698251,564.3035877234789,197.268,115.48982715373678
