mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
0.19416012323506002,4.918697418217994,6.0,0.0,0.1,0.84,0.97,0.784,0.74,0.0,0.012333333333333332,0.0,0.18994803697051799,1
