mean_return,std_return,mean_length,std_length,mean_acp,mean_map_air,mean_hr_air,mean_pulsatility_air,mean_aggregate_air,mean_unsafe_hours,mean_wean_score,super_metric,custom_metric,seed
1.778023788888703,3.5890448224770144,6.0,0.0,0.45,0.0225,0.0,0.044000000000000004,0.6236666666666667,6.499999999999999,-0.10433333333333328,0.6,0.5368404699999442,1
