seed,mean_return,std_return,mean_length,std_length
1,86.03013933242623,33.08414472107348,198.7,33.190510692063775
2,6.46833105515004,0.3711308708561795,35.8,0.6
3,-2.56587023020523,0.3932381040892473,20.6,0.4898979485566356
